customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,ChurnProbability,RiskLevel,ObservedRiskFactors
9497-QCMMS,1,0-12 months,Month-to-month,Electronic check,93.55,4,No,No,Fiber optic,0.9529061498112179,High,Month-to-month contract; Short customer tenure; No technical support
0196-JTUQI,9,0-12 months,Month-to-month,Credit card (automatic),75.2,2,No,No,Fiber optic,0.8329838090036454,High,Month-to-month contract; Short customer tenure; No technical support
0506-LVNGN,5,0-12 months,Month-to-month,Credit card (automatic),75.55,2,No,No,Fiber optic,0.8329747719694532,High,Month-to-month contract; Short customer tenure; No technical support
4598-XLKNJ,25,25-48 months,Month-to-month,Electronic check,98.5,5,No,No,Fiber optic,0.8329359263495136,High,Month-to-month contract; No technical support; No online security
6910-HADCM,1,0-12 months,Month-to-month,Electronic check,76.35,2,No,No,Fiber optic,0.8328260761406505,High,Month-to-month contract; Short customer tenure; No technical support
9741-YLNTD,6,0-12 months,Month-to-month,Bank transfer (automatic),87.95,4,Yes,No,Fiber optic,0.832646838107078,High,Month-to-month contract; Short customer tenure; No online security
2672-DZUOY,1,0-12 months,Month-to-month,Electronic check,25.15,0,No,No,DSL,0.832605091845913,High,Month-to-month contract; Short customer tenure; No technical support
2959-FENLU,9,0-12 months,Month-to-month,Credit card (automatic),85.3,3,No,No,Fiber optic,0.8321982326634559,High,Month-to-month contract; Short customer tenure; No technical support
8107-KNCIM,14,13-24 months,Month-to-month,Electronic check,75.1,2,No,No,Fiber optic,0.8321941122692944,High,Month-to-month contract; No technical support; No online security
4277-PVRAN,8,0-12 months,Month-to-month,Bank transfer (automatic),80.1,2,No,No,Fiber optic,0.8321237746250478,High,Month-to-month contract; Short customer tenure; No technical support
8042-JVNFH,1,0-12 months,Month-to-month,Mailed check,71.35,1,No,No,Fiber optic,0.8319074398401226,High,Month-to-month contract; Short customer tenure; No technical support
2272-QAGFO,14,13-24 months,Month-to-month,Electronic check,74.3,2,No,No,Fiber optic,0.8318175877578258,High,Month-to-month contract; No technical support; No online security
6496-JDSSB,8,0-12 months,Month-to-month,Bank transfer (automatic),80.0,2,No,No,Fiber optic,0.8318066718354503,High,Month-to-month contract; Short customer tenure; No technical support
5931-FLJJF,7,0-12 months,Month-to-month,Mailed check,70.1,1,No,No,Fiber optic,0.8316281914686735,High,Month-to-month contract; Short customer tenure; No technical support
7598-UAASY,2,0-12 months,Month-to-month,Electronic check,76.4,2,No,No,Fiber optic,0.8315721026541494,High,Month-to-month contract; Short customer tenure; No technical support
0581-BXBUB,4,0-12 months,Month-to-month,Electronic check,72.75,2,No,No,Fiber optic,0.8315369440663047,High,Month-to-month contract; Short customer tenure; No technical support
2135-DQWAQ,5,0-12 months,Month-to-month,Mailed check,85.3,3,No,No,Fiber optic,0.8314985070551896,High,Month-to-month contract; Short customer tenure; No technical support
5442-BHQNG,2,0-12 months,Month-to-month,Electronic check,70.35,1,No,No,Fiber optic,0.8314207709406546,High,Month-to-month contract; Short customer tenure; No technical support
6140-QNRQQ,1,0-12 months,Month-to-month,Mailed check,71.55,1,No,No,Fiber optic,0.8312809013190969,High,Month-to-month contract; Short customer tenure; No technical support
6956-SMUCM,3,0-12 months,Month-to-month,Credit card (automatic),99.0,5,No,Yes,Fiber optic,0.8311802104482298,High,Month-to-month contract; Short customer tenure; No technical support
2845-HSJCY,14,13-24 months,Month-to-month,Electronic check,87.25,4,No,No,Fiber optic,0.8311276079180796,High,Month-to-month contract; No technical support; No online security
5117-IFGPS,29,25-48 months,Month-to-month,Electronic check,84.3,3,No,No,Fiber optic,0.8309887866420499,High,Month-to-month contract; No technical support; No online security
2905-KFQUV,2,0-12 months,Month-to-month,Credit card (automatic),70.4,1,No,No,Fiber optic,0.8307613983307429,High,Month-to-month contract; Short customer tenure; No technical support
4298-OYIFC,15,13-24 months,Month-to-month,Electronic check,103.45,6,Yes,No,Fiber optic,0.8307038944283652,High,Month-to-month contract; No online security; Electronic check payment
5923-GXUOC,10,0-12 months,Month-to-month,Electronic check,104.4,6,No,Yes,Fiber optic,0.830506855740397,High,Month-to-month contract; Short customer tenure; No technical support
7890-VYYWG,3,0-12 months,Month-to-month,Mailed check,36.45,1,No,No,DSL,0.8303110492854844,High,Month-to-month contract; Short customer tenure; No technical support
5652-MSDEY,10,0-12 months,Month-to-month,Mailed check,75.75,2,No,No,Fiber optic,0.8302131182663071,High,Month-to-month contract; Short customer tenure; No technical support
2397-BRLOM,8,0-12 months,Month-to-month,Credit card (automatic),80.45,2,No,No,Fiber optic,0.830181683624813,High,Month-to-month contract; Short customer tenure; No technical support
3001-UNBTL,29,25-48 months,Month-to-month,Electronic check,103.95,5,No,No,Fiber optic,0.8301014919757121,High,Month-to-month contract; No technical support; No online security
0727-IWKVK,9,0-12 months,Month-to-month,Electronic check,79.9,3,No,No,Fiber optic,0.8299791190771473,High,Month-to-month contract; Short customer tenure; No technical support
2969-QWUBZ,2,0-12 months,Month-to-month,Electronic check,51.4,3,No,No,DSL,0.829841856151429,High,Month-to-month contract; Short customer tenure; No technical support
3254-YRILK,19,13-24 months,Month-to-month,Electronic check,88.2,4,No,No,Fiber optic,0.8295516504014192,High,Month-to-month contract; No technical support; No online security
6432-TWQLB,5,0-12 months,Month-to-month,Electronic check,85.4,4,Yes,No,Fiber optic,0.8295210045136745,High,Month-to-month contract; Short customer tenure; No online security
9685-WKZGT,14,13-24 months,Month-to-month,Electronic check,74.95,2,No,No,Fiber optic,0.8290714779739331,High,Month-to-month contract; No technical support; No online security
9912-GVSEQ,26,25-48 months,Month-to-month,Electronic check,93.85,5,No,No,Fiber optic,0.8288128183129628,High,Month-to-month contract; No technical support; No online security
9367-WXLCH,8,0-12 months,Month-to-month,Bank transfer (automatic),84.5,3,No,No,Fiber optic,0.8287702889278356,High,Month-to-month contract; Short customer tenure; No technical support
5879-SESNB,11,0-12 months,Month-to-month,Electronic check,75.25,2,No,No,Fiber optic,0.8286403310766439,High,Month-to-month contract; Short customer tenure; No technical support
5832-XKAES,2,0-12 months,Month-to-month,Credit card (automatic),69.8,1,No,No,Fiber optic,0.8285449673407155,High,Month-to-month contract; Short customer tenure; No technical support
7392-YYPYJ,22,13-24 months,Month-to-month,Electronic check,100.65,5,No,No,Fiber optic,0.8285003966465636,High,Month-to-month contract; No technical support; No online security
8868-WOZGU,28,25-48 months,Month-to-month,Electronic check,105.7,6,No,No,Fiber optic,0.8284265828487747,High,Month-to-month contract; No technical support; No online security
2840-XANRC,24,13-24 months,Month-to-month,Electronic check,93.15,4,No,No,Fiber optic,0.8282844881220912,High,Month-to-month contract; No technical support; No online security
3440-JPSCL,6,0-12 months,Month-to-month,Mailed check,99.95,5,Yes,No,Fiber optic,0.8280302609836927,High,Month-to-month contract; Short customer tenure; No online security
8481-YYXWG,5,0-12 months,Month-to-month,Electronic check,89.35,4,Yes,No,Fiber optic,0.8280153366544556,High,Month-to-month contract; Short customer tenure; No online security
2809-ZMYOQ,32,25-48 months,Month-to-month,Electronic check,101.35,5,No,No,Fiber optic,0.8279652823276188,High,Month-to-month contract; No technical support; No online security
0315-LVCRK,11,0-12 months,Month-to-month,Electronic check,84.8,3,No,No,Fiber optic,0.8278644742525532,High,Month-to-month contract; Short customer tenure; No technical support
5339-PXDVH,4,0-12 months,Month-to-month,Electronic check,90.65,4,No,Yes,Fiber optic,0.8277773911596508,High,Month-to-month contract; Short customer tenure; No technical support
3841-CONLJ,1,0-12 months,Month-to-month,Electronic check,35.0,1,No,No,DSL,0.8276269386927645,High,Month-to-month contract; Short customer tenure; No technical support
0746-JTRFU,2,0-12 months,Month-to-month,Electronic check,25.05,0,No,No,DSL,0.827419061139828,High,Month-to-month contract; Short customer tenure; No technical support
3629-ZNKXA,17,13-24 months,Month-to-month,Electronic check,101.8,5,No,No,Fiber optic,0.8273971235247928,High,Month-to-month contract; No technical support; No online security
8132-YPVBX,6,0-12 months,Month-to-month,Mailed check,85.95,3,No,No,Fiber optic,0.8273921427543045,High,Month-to-month contract; Short customer tenure; No technical support
5520-FVEWJ,12,0-12 months,Month-to-month,Electronic check,84.5,4,No,No,Fiber optic,0.8273738306432787,High,Month-to-month contract; Short customer tenure; No technical support
4983-CCWMC,3,0-12 months,Month-to-month,Mailed check,69.6,1,No,No,Fiber optic,0.8272935188455356,High,Month-to-month contract; Short customer tenure; No technical support
6595-YGXIT,25,25-48 months,Month-to-month,Electronic check,88.95,4,No,No,Fiber optic,0.8272299469531024,High,Month-to-month contract; No technical support; No online security
7072-MBHEV,11,0-12 months,Month-to-month,Credit card (automatic),78.1,3,No,No,Fiber optic,0.8271194464764837,High,Month-to-month contract; Short customer tenure; No technical support
8617-ENBDS,3,0-12 months,Month-to-month,Credit card (automatic),73.6,2,No,No,Fiber optic,0.8270563244868392,High,Month-to-month contract; Short customer tenure; No technical support
4039-HEUNW,36,25-48 months,Month-to-month,Electronic check,96.5,5,No,No,Fiber optic,0.8269920531334083,High,Month-to-month contract; No technical support; No online security
3411-WLRSQ,3,0-12 months,Month-to-month,Bank transfer (automatic),74.6,2,No,No,Fiber optic,0.8267220598078233,High,Month-to-month contract; Short customer tenure; No technical support
6029-WTIPC,37,25-48 months,Month-to-month,Electronic check,101.1,5,No,No,Fiber optic,0.826637142593859,High,Month-to-month contract; No technical support; No online security
2800-VEQXM,3,0-12 months,Month-to-month,Mailed check,74.75,2,No,No,Fiber optic,0.8266193373189434,High,Month-to-month contract; Short customer tenure; No technical support
8922-LIEGH,25,25-48 months,Month-to-month,Electronic check,89.7,4,No,No,Fiber optic,0.826368401903415,High,Month-to-month contract; No technical support; No online security
6507-ZJSUR,23,13-24 months,Month-to-month,Electronic check,90.45,3,No,No,Fiber optic,0.8260581005218223,High,Month-to-month contract; No technical support; No online security
8397-MVTAZ,34,25-48 months,Month-to-month,Electronic check,100.05,5,No,No,Fiber optic,0.8258898875484861,High,Month-to-month contract; No technical support; No online security
9514-JDSKI,1,0-12 months,Month-to-month,Electronic check,40.2,2,No,No,DSL,0.8258287051683881,High,Month-to-month contract; Short customer tenure; No technical support
4029-HPFVY,3,0-12 months,Month-to-month,Mailed check,70.3,1,No,No,Fiber optic,0.8251912320585212,High,Month-to-month contract; Short customer tenure; No technical support
3070-DVEYC,7,0-12 months,Month-to-month,Mailed check,73.75,2,No,No,Fiber optic,0.8250781415463231,High,Month-to-month contract; Short customer tenure; No technical support
1078-TDCRN,3,0-12 months,Month-to-month,Electronic check,30.75,1,No,No,DSL,0.8250170342440607,High,Month-to-month contract; Short customer tenure; No technical support
7831-QGOXH,18,13-24 months,Month-to-month,Electronic check,85.2,3,No,No,Fiber optic,0.8249044312159693,High,Month-to-month contract; No technical support; No online security
3496-LFSZU,4,0-12 months,Month-to-month,Electronic check,70.5,1,No,No,Fiber optic,0.8248395687928582,High,Month-to-month contract; Short customer tenure; No technical support
8625-AZYZY,24,13-24 months,Month-to-month,Electronic check,104.65,6,No,No,Fiber optic,0.8246807957350102,High,Month-to-month contract; No technical support; No online security
4631-OACRM,15,13-24 months,Month-to-month,Electronic check,79.4,2,No,No,Fiber optic,0.8246232194937637,High,Month-to-month contract; No technical support; No online security
4572-DVCGN,10,0-12 months,Month-to-month,Bank transfer (automatic),80.25,2,No,No,Fiber optic,0.8245320514622949,High,Month-to-month contract; Short customer tenure; No technical support
4059-IIEBK,7,0-12 months,Month-to-month,Bank transfer (automatic),78.55,3,No,No,Fiber optic,0.8244736310485477,High,Month-to-month contract; Short customer tenure; No technical support
8739-WWKDU,25,25-48 months,Month-to-month,Electronic check,89.5,4,No,No,Fiber optic,0.8243251083660846,High,Month-to-month contract; No technical support; No online security
4450-DLLMH,2,0-12 months,Month-to-month,Credit card (automatic),71.3,1,No,No,Fiber optic,0.8239837501149985,High,Month-to-month contract; Short customer tenure; No technical support
6116-RFVHN,34,25-48 months,Month-to-month,Electronic check,100.45,5,No,No,Fiber optic,0.8238134390477414,High,Month-to-month contract; No technical support; No online security
6899-PPEEA,37,25-48 months,Month-to-month,Electronic check,96.55,4,No,No,Fiber optic,0.8237902596546949,High,Month-to-month contract; No technical support; No online security
0231-LXVAP,1,0-12 months,Month-to-month,Electronic check,75.9,2,Yes,No,Fiber optic,0.8235982707904441,High,Month-to-month contract; Short customer tenure; No online security
1077-HUUJM,7,0-12 months,Month-to-month,Electronic check,71.05,1,No,No,Fiber optic,0.8231546447608014,High,Month-to-month contract; Short customer tenure; No technical support
6086-ESGRL,1,0-12 months,Month-to-month,Credit card (automatic),80.15,2,No,No,Fiber optic,0.823114248685142,High,Month-to-month contract; Short customer tenure; No technical support
5609-CEBID,20,13-24 months,Month-to-month,Electronic check,94.1,5,No,No,Fiber optic,0.8229860999045158,High,Month-to-month contract; No technical support; No online security
4822-YCXMX,25,25-48 months,Month-to-month,Electronic check,84.8,3,No,No,Fiber optic,0.822749350506545,High,Month-to-month contract; No technical support; No online security
0420-HLGXF,39,25-48 months,Month-to-month,Electronic check,99.75,5,No,No,Fiber optic,0.8224771966167878,High,Month-to-month contract; No technical support; No online security
5091-HFAZW,2,0-12 months,Month-to-month,Electronic check,91.15,4,No,Yes,Fiber optic,0.8223541965821131,High,Month-to-month contract; Short customer tenure; No technical support
6715-OFDBP,5,0-12 months,Month-to-month,Electronic check,70.05,4,No,No,DSL,0.8222758718615297,High,Month-to-month contract; Short customer tenure; No technical support
