customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,SelectedModel,ChurnProbability,RiskLevel,ObservedRiskFactors,Sprint2RiskLevel,RiskCategoryChanged
7216-EWTRS,1,0-12 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,Random Forest,0.966296994746174,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1571-SAVHK,12,0-12 months,Month-to-month,Mailed check,99.95,5,Yes,No,Fiber optic,Random Forest,0.8571350727983664,High,Month-to-month contract; Short customer tenure; No online security,High,False
2379-ENZGV,6,0-12 months,Month-to-month,Electronic check,84.85,3,No,No,Fiber optic,Random Forest,0.8568623166878793,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4086-YQSNZ,3,0-12 months,Month-to-month,Electronic check,80.4,2,No,No,Fiber optic,Random Forest,0.8560290547048192,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9565-DJPIB,4,0-12 months,Month-to-month,Mailed check,89.6,4,No,No,Fiber optic,Random Forest,0.8560225588625566,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2959-MJHIC,4,0-12 months,Month-to-month,Electronic check,80.35,2,No,No,Fiber optic,Random Forest,0.8558444345372878,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0840-DFEZH,7,0-12 months,Month-to-month,Electronic check,75.35,2,No,No,Fiber optic,Random Forest,0.8557787278263091,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4636-QRJKY,6,0-12 months,Month-to-month,Electronic check,80.5,3,Yes,No,Fiber optic,Random Forest,0.8555702983166972,High,Month-to-month contract; Short customer tenure; No online security,High,False
3621-CEOVK,14,13-24 months,Month-to-month,Electronic check,100.2,5,No,No,Fiber optic,Random Forest,0.8552716045089286,High,Month-to-month contract; No technical support; No online security,High,False
0122-OAHPZ,7,0-12 months,Month-to-month,Electronic check,73.85,2,No,No,Fiber optic,Random Forest,0.8551170895257898,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5889-LFOLL,13,13-24 months,Month-to-month,Electronic check,84.6,3,No,No,Fiber optic,Random Forest,0.8549154079527697,High,Month-to-month contract; No technical support; No online security,High,False
2074-GKOWZ,2,0-12 months,Month-to-month,Bank transfer (automatic),89.55,3,No,No,Fiber optic,Random Forest,0.8547480224228284,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9231-ZJYAM,4,0-12 months,Month-to-month,Electronic check,78.85,2,No,No,Fiber optic,Random Forest,0.8542749794984125,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5685-IIXLY,5,0-12 months,Month-to-month,Electronic check,83.6,3,No,No,Fiber optic,Random Forest,0.8542645581361072,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4273-MBHYA,1,0-12 months,Month-to-month,Electronic check,89.35,3,No,No,Fiber optic,Random Forest,0.8541415147157435,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3473-XIIIT,16,13-24 months,Month-to-month,Electronic check,100.0,5,No,No,Fiber optic,Random Forest,0.853910897173053,High,Month-to-month contract; No technical support; No online security,High,False
7938-OUHIO,3,0-12 months,Month-to-month,Electronic check,98.7,5,Yes,No,Fiber optic,Random Forest,0.8537227860909494,High,Month-to-month contract; Short customer tenure; No online security,High,False
4115-NZRKS,7,0-12 months,Month-to-month,Electronic check,89.15,3,No,No,Fiber optic,Random Forest,0.8535004134318332,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0094-OIFMO,11,0-12 months,Month-to-month,Electronic check,95.0,4,No,No,Fiber optic,Random Forest,0.8533774304490426,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3992-YWPKO,6,0-12 months,Month-to-month,Credit card (automatic),109.9,7,Yes,No,Fiber optic,Random Forest,0.8533509526987028,High,Month-to-month contract; Short customer tenure; No online security,High,False
9940-RHLFB,1,0-12 months,Month-to-month,Electronic check,75.3,2,No,No,Fiber optic,Random Forest,0.8533118509089493,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5747-PMBSQ,10,0-12 months,Month-to-month,Mailed check,92.5,5,Yes,No,Fiber optic,Random Forest,0.8530083827997037,High,Month-to-month contract; Short customer tenure; No online security,High,False
1564-NTYXF,13,13-24 months,Month-to-month,Electronic check,82.0,3,No,No,Fiber optic,Random Forest,0.8528313573266608,High,Month-to-month contract; No technical support; No online security,High,False
5590-BYNII,22,13-24 months,Month-to-month,Electronic check,100.75,5,No,Yes,Fiber optic,Random Forest,0.8526722151558479,High,Month-to-month contract; No technical support; Electronic check payment,High,False
1184-PJVDB,10,0-12 months,Month-to-month,Electronic check,79.95,2,No,No,Fiber optic,Random Forest,0.8523248856599762,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3320-VEOYC,14,13-24 months,Month-to-month,Electronic check,95.6,4,No,No,Fiber optic,Random Forest,0.85214727551067,High,Month-to-month contract; No technical support; No online security,High,False
0236-HFWSV,15,13-24 months,Month-to-month,Electronic check,93.35,4,No,No,Fiber optic,Random Forest,0.8520057952960328,High,Month-to-month contract; No technical support; No online security,High,False
3793-MMFUH,13,13-24 months,Month-to-month,Electronic check,95.05,4,No,No,Fiber optic,Random Forest,0.8518862082591693,High,Month-to-month contract; No technical support; No online security,High,False
0187-QSXOE,7,0-12 months,Month-to-month,Electronic check,89.0,3,No,No,Fiber optic,Random Forest,0.8518523643944159,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2154-KVJFF,15,13-24 months,Month-to-month,Electronic check,79.75,3,No,No,Fiber optic,Random Forest,0.8514403378420301,High,Month-to-month contract; No technical support; No online security,High,False
8699-ASUFO,7,0-12 months,Month-to-month,Mailed check,74.4,2,No,No,Fiber optic,Random Forest,0.8512489419868997,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0746-JTRFU,2,0-12 months,Month-to-month,Electronic check,25.05,0,No,No,DSL,Random Forest,0.8512115314231193,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0329-GTIAJ,3,0-12 months,Month-to-month,Electronic check,97.9,5,Yes,No,Fiber optic,Random Forest,0.8508424194628946,High,Month-to-month contract; Short customer tenure; No online security,High,False
6101-IMRMM,6,0-12 months,Month-to-month,Mailed check,94.5,4,No,No,Fiber optic,Random Forest,0.8504775567217941,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0135-NMXAP,12,0-12 months,Month-to-month,Bank transfer (automatic),89.75,4,No,No,Fiber optic,Random Forest,0.8504321211002928,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5569-KGJHX,9,0-12 months,Month-to-month,Bank transfer (automatic),85.35,3,No,No,Fiber optic,Random Forest,0.8499947091925213,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2672-DZUOY,1,0-12 months,Month-to-month,Electronic check,25.15,0,No,No,DSL,Random Forest,0.8499932930023114,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0235-KGSLC,1,0-12 months,Month-to-month,Credit card (automatic),85.55,3,No,No,Fiber optic,Random Forest,0.8493679433846644,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9061-TIHDA,13,13-24 months,Month-to-month,Electronic check,95.25,4,No,No,Fiber optic,Random Forest,0.8489860648421609,High,Month-to-month contract; No technical support; No online security,High,False
2495-INZWQ,4,0-12 months,Month-to-month,Electronic check,44.55,2,No,No,DSL,Random Forest,0.8489815041322725,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5043-TRZWM,1,0-12 months,Month-to-month,Electronic check,75.55,2,No,No,Fiber optic,Random Forest,0.8489308750066101,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8873-GLDMH,6,0-12 months,Month-to-month,Mailed check,73.85,2,No,No,Fiber optic,Random Forest,0.8483655431915373,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6702-OHFWR,1,0-12 months,Month-to-month,Electronic check,43.3,3,No,No,DSL,Random Forest,0.8482052027418908,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7394-FKDNK,9,0-12 months,Month-to-month,Electronic check,89.45,3,No,No,Fiber optic,Random Forest,0.8474249477756923,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2485-ITVKB,2,0-12 months,Month-to-month,Electronic check,35.1,1,No,No,DSL,Random Forest,0.8473995061620723,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7198-GLXTC,2,0-12 months,Month-to-month,Electronic check,79.0,2,No,No,Fiber optic,Random Forest,0.8473253410460251,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9897-KXHCM,3,0-12 months,Month-to-month,Electronic check,80.3,2,No,No,Fiber optic,Random Forest,0.847211599656084,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6356-ELRKD,1,0-12 months,Month-to-month,Electronic check,95.6,4,No,Yes,Fiber optic,Random Forest,0.8471536618379922,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6956-SMUCM,3,0-12 months,Month-to-month,Credit card (automatic),99.0,5,No,Yes,Fiber optic,Random Forest,0.8469398209292899,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2123-AGEEN,7,0-12 months,Month-to-month,Electronic check,84.35,3,No,No,Fiber optic,Random Forest,0.8468541294478823,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6086-ESGRL,1,0-12 months,Month-to-month,Credit card (automatic),80.15,2,No,No,Fiber optic,Random Forest,0.8468187452786579,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8943-URTMR,2,0-12 months,Month-to-month,Mailed check,79.65,2,No,No,Fiber optic,Random Forest,0.846090473180167,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5698-BQJOH,9,0-12 months,Month-to-month,Electronic check,94.4,4,No,No,Fiber optic,Random Forest,0.8455244991496502,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4822-NGOCH,13,13-24 months,Month-to-month,Electronic check,84.45,4,No,No,Fiber optic,Random Forest,0.845504098647164,High,Month-to-month contract; No technical support; No online security,High,False
1980-KXVPM,3,0-12 months,Month-to-month,Credit card (automatic),75.05,2,No,No,Fiber optic,Random Forest,0.8454338405329566,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4395-PZMSN,5,0-12 months,Month-to-month,Electronic check,85.55,3,No,No,Fiber optic,Random Forest,0.8452651681852235,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7005-CCBKV,6,0-12 months,Month-to-month,Electronic check,84.4,3,No,No,Fiber optic,Random Forest,0.8452591547057419,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3440-JPSCL,6,0-12 months,Month-to-month,Mailed check,99.95,5,Yes,No,Fiber optic,Random Forest,0.8449487379494199,High,Month-to-month contract; Short customer tenure; No online security,High,False
0684-AOSIH,1,0-12 months,Month-to-month,Electronic check,95.0,4,No,Yes,Fiber optic,Random Forest,0.8445546248508609,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7932-WPTDS,1,0-12 months,Month-to-month,Electronic check,24.8,0,No,No,DSL,Random Forest,0.8443146385756554,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2868-SNELZ,2,0-12 months,Month-to-month,Mailed check,80.6,3,No,No,Fiber optic,Random Forest,0.8441408500235743,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6215-NQCPY,15,13-24 months,Month-to-month,Electronic check,99.7,5,No,Yes,Fiber optic,Random Forest,0.8436094263122821,High,Month-to-month contract; No technical support; Electronic check payment,High,False
0709-TVGUR,9,0-12 months,Month-to-month,Electronic check,74.55,2,No,No,Fiber optic,Random Forest,0.8435252693971836,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2027-FECZV,12,0-12 months,Month-to-month,Electronic check,106.7,6,No,No,Fiber optic,Random Forest,0.8434631524794797,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9274-CNFMO,4,0-12 months,Month-to-month,Electronic check,74.95,2,No,No,Fiber optic,Random Forest,0.8432799332508972,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8242-SOQUO,5,0-12 months,Month-to-month,Electronic check,84.7,3,No,No,Fiber optic,Random Forest,0.8424853591634734,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3199-XGZCY,8,0-12 months,Month-to-month,Electronic check,75.25,2,No,No,Fiber optic,Random Forest,0.8424718079350098,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1704-NRWYE,9,0-12 months,Month-to-month,Electronic check,80.85,2,No,No,Fiber optic,Random Forest,0.8424058912061997,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3030-YDNRM,8,0-12 months,Month-to-month,Electronic check,74.85,2,No,No,Fiber optic,Random Forest,0.8421481419749745,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9747-DDZOS,1,0-12 months,Month-to-month,Bank transfer (automatic),73.5,2,No,No,Fiber optic,Random Forest,0.8419823656918382,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7568-PODML,1,0-12 months,Month-to-month,Mailed check,45.3,2,No,No,DSL,Random Forest,0.8418732746384298,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0940-OUQEC,10,0-12 months,Month-to-month,Bank transfer (automatic),80.7,3,No,No,Fiber optic,Random Forest,0.8415215992944098,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1731-TVIUK,4,0-12 months,Month-to-month,Electronic check,93.5,5,Yes,No,Fiber optic,Random Forest,0.840872486459508,High,Month-to-month contract; Short customer tenure; No online security,High,False
9185-TQCVP,14,13-24 months,Month-to-month,Electronic check,85.15,3,No,No,Fiber optic,Random Forest,0.8408459154847276,High,Month-to-month contract; No technical support; No online security,High,False
